epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,231.837,1.60046,1.72795,1.20426,0.92657,0.32804,0.38639,0.1684,1.93879,1.6709,1.32685,0.00469136,0.00469136,0.00469136
106,234.033,1.66103,1.79263,1.20894,0.92657,0.32804,0.38639,0.1684,1.93879,1.6709,1.32685,0.0046131,0.0046131,0.0046131
107,236.191,1.65094,1.92873,1.23605,0.92657,0.32804,0.38639,0.1684,1.93879,1.6709,1.32685,0.00453493,0.00453493,0.00453493
108,238.352,1.66017,2.00423,1.31642,0.92657,0.32804,0.38639,0.1684,1.93879,1.6709,1.32685,0.00445688,0.00445688,0.00445688
109,240.56,1.63973,1.86655,1.25965,0.92657,0.32804,0.38639,0.1684,1.93879,1.6709,1.32685,0.00437896,0.00437896,0.00437896
110,242.697,1.62487,1.63481,1.18926,0.92657,0.32804,0.38639,0.1684,1.93879,1.6709,1.32685,0.0043012,0.0043012,0.0043012
111,244.841,1.48733,1.69103,1.10545,0.92657,0.32804,0.38639,0.1684,1.93879,1.6709,1.32685,0.00422361,0.00422361,0.00422361
112,247.214,1.46831,1.80753,1.12858,0.95623,0.39615,0.40881,0.18183,1.94857,1.47013,1.27966,0.00414621,0.00414621,0.00414621
113,249.406,1.69996,1.74637,1.24344,0.95623,0.39615,0.40881,0.18183,1.94857,1.47013,1.27966,0.00406903,0.00406903,0.00406903
114,251.608,1.66024,1.73146,1.21697,0.95623,0.39615,0.40881,0.18183,1.94857,1.47013,1.27966,0.00399208,0.00399208,0.00399208
115,253.678,1.69252,1.73743,1.18383,0.95623,0.39615,0.40881,0.18183,1.94857,1.47013,1.27966,0.00391537,0.00391537,0.00391537
116,255.905,1.65228,1.73288,1.22681,0.95623,0.39615,0.40881,0.18183,1.94857,1.47013,1.27966,0.00383894,0.00383894,0.00383894
117,257.995,1.58735,1.87609,1.14374,0.95623,0.39615,0.40881,0.18183,1.94857,1.47013,1.27966,0.00376279,0.00376279,0.00376279
118,260.072,1.43653,1.64998,1.20125,0.95623,0.39615,0.40881,0.18183,1.94857,1.47013,1.27966,0.00368695,0.00368695,0.00368695
119,262.341,1.57558,1.81462,1.20718,0.95623,0.39615,0.40881,0.18183,1.94857,1.47013,1.27966,0.00361144,0.00361144,0.00361144
120,264.467,1.59813,1.71191,1.18964,0.94349,0.33333,0.38482,0.20222,1.81751,1.58625,1.2548,0.00353627,0.00353627,0.00353627
121,266.629,1.56703,1.59818,1.20757,0.94349,0.33333,0.38482,0.20222,1.81751,1.58625,1.2548,0.00346146,0.00346146,0.00346146
122,268.738,1.80046,1.72451,1.32684,0.94349,0.33333,0.38482,0.20222,1.81751,1.58625,1.2548,0.00338703,0.00338703,0.00338703
1,5.19515,1.97477,3.81248,1.38845,0,0,0,0,2.11311,4.02591,1.42961,0.0937,0.0007,0.0007
2,10.6838,2.23208,3.88967,1.50472,0,0,0,0,2.11311,4.02591,1.42961,0.0864999,0.00149991,0.00149991
3,16.0436,1.74902,3.6667,1.45785,0,0,0,0,1.89194,4.00338,1.32182,0.0792994,0.00229943,0.00229943
4,22.2601,1.99796,3.83922,1.36814,0,0,0,0,1.89194,4.00338,1.32182,0.0720983,0.00309828,0.00309828
5,27.469,2.2078,3.84962,1.53907,0,0,0,0,1.89194,4.00338,1.32182,0.0648962,0.00389616,0.00389616
6,32.7444,2.18087,3.87437,1.55988,0,0,0,0,1.89194,4.00338,1.32182,0.0576928,0.00469276,0.00469276
7,37.7117,2.16542,3.90206,1.5836,0,0,0,0,1.89194,4.00338,1.32182,0.0504878,0.00548781,0.00548781
8,43.3594,1.95609,3.79667,1.40202,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.043281,0.006281,0.006281
9,48.8178,2.03112,3.75451,1.34699,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.036072,0.00707204,0.00707204
10,53.5803,2.00993,3.80453,1.43157,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.0288606,0.00786063,0.00786063
11,58.5281,1.71796,3.68001,1.3474,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.0216465,0.0086465,0.0086465
12,63.6593,2.10979,3.83374,1.46621,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.0144293,0.00942934,0.00942934
13,68.4653,2.15425,3.84566,1.54013,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.00991152,0.00991152,0.00991152
14,73.2329,1.86614,3.73569,1.328,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.00989622,0.00989622,0.00989622
15,77.9243,2.2204,3.80289,1.5415,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.0098797,0.0098797,0.0098797
16,82.6291,1.93954,3.65472,1.35479,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00986199,0.00986199,0.00986199
17,87.4045,1.76147,3.38986,1.34386,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00984307,0.00984307,0.00984307
18,92.027,1.9076,3.53402,1.46569,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00982296,0.00982296,0.00982296
19,96.6952,2.17093,3.70067,1.50776,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00980167,0.00980167,0.00980167
20,101.379,2.00816,3.55396,1.40382,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00977919,0.00977919,0.00977919
21,106.045,1.95865,3.6633,1.39441,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00975553,0.00975553,0.00975553
22,110.759,2.12885,3.61304,1.44141,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.0097307,0.0097307,0.0097307
23,115.34,1.83229,3.53748,1.38704,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.0097047,0.0097047,0.0097047
24,120.236,1.93147,3.39789,1.30797,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00967754,0.00967754,0.00967754
25,124.907,2.32697,3.41873,1.5654,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00964923,0.00964923,0.00964923
26,129.499,2.0628,3.33658,1.50898,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00961978,0.00961978,0.00961978
27,134.135,2.23246,3.38268,1.54138,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00958918,0.00958918,0.00958918
28,138.666,2.19597,3.47664,1.49646,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00955746,0.00955746,0.00955746
29,143.423,2.30888,3.44178,1.57844,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00952461,0.00952461,0.00952461
30,148.013,2.01901,3.32292,1.35817,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00949065,0.00949065,0.00949065
31,152.617,2.1034,3.28409,1.34648,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00945558,0.00945558,0.00945558
32,157.213,2.1919,3.1596,1.48058,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00941941,0.00941941,0.00941941
33,161.867,1.77957,2.78067,1.39724,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00938215,0.00938215,0.00938215
34,166.506,2.11257,2.97893,1.50828,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00934381,0.00934381,0.00934381
35,171.218,1.83492,2.83766,1.29812,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00930441,0.00930441,0.00930441
36,175.983,2.19526,3.00369,1.46848,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00926394,0.00926394,0.00926394
37,180.717,1.72548,2.71437,1.26534,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00922242,0.00922242,0.00922242
38,185.383,2.04357,2.89806,1.3734,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00917986,0.00917986,0.00917986
39,190.283,2.1966,3.07783,1.50736,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00913627,0.00913627,0.00913627
40,195.537,2.10688,2.63101,1.54667,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00909166,0.00909166,0.00909166
41,201.024,1.99016,2.69579,1.22807,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00904604,0.00904604,0.00904604
42,209.883,1.94331,2.85109,1.42534,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00899942,0.00899942,0.00899942
43,217.576,1.95536,2.7034,1.34423,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00895182,0.00895182,0.00895182
44,223.735,1.89614,2.73643,1.43773,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00890325,0.00890325,0.00890325
45,228.831,1.88636,2.76716,1.26683,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00885371,0.00885371,0.00885371
46,233.555,2.0028,2.83554,1.48918,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00880323,0.00880323,0.00880323
47,240.751,2.08879,2.75692,1.39671,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.0087518,0.0087518,0.0087518
48,247.329,1.8045,2.68026,1.30337,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00869946,0.00869946,0.00869946
49,252.703,1.97915,2.35388,1.34186,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.0086462,0.0086462,0.0086462
50,258.175,1.90224,2.33655,1.31654,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00859204,0.00859204,0.00859204
51,263.648,1.99104,2.32106,1.31458,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.008537,0.008537,0.008537
52,269.87,1.87038,2.25879,1.24134,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00848108,0.00848108,0.00848108
53,275.371,2.25854,2.71076,1.58765,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00842431,0.00842431,0.00842431
54,280.316,1.83404,2.42752,1.28844,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.0083667,0.0083667,0.0083667
55,285.292,1.91749,2.46331,1.33784,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00830825,0.00830825,0.00830825
56,291.414,2.19683,2.58651,1.46919,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00824899,0.00824899,0.00824899
57,298.085,1.95482,2.38254,1.30858,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00818893,0.00818893,0.00818893
58,303.608,1.9589,2.27766,1.28677,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00812809,0.00812809,0.00812809
59,309.373,1.82911,2.5418,1.20964,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00806647,0.00806647,0.00806647
60,315.055,1.9438,2.77744,1.36497,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.0080041,0.0080041,0.0080041
61,320.394,1.94757,2.4373,1.43483,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00794099,0.00794099,0.00794099
62,326.1,1.97625,2.42667,1.35955,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00787715,0.00787715,0.00787715
63,331.654,1.97233,2.26556,1.32346,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00781261,0.00781261,0.00781261
64,336.716,1.87506,2.16118,1.35453,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00774737,0.00774737,0.00774737
1,5.69958,1.97477,3.81248,1.38845,0,0,0,0,2.11311,4.02591,1.42961,0.0937,0.0007,0.0007
2,11.4861,2.23208,3.88967,1.50472,0,0,0,0,2.11311,4.02591,1.42961,0.0864999,0.00149991,0.00149991
3,16.6845,1.74902,3.6667,1.45785,0,0,0,0,1.89194,4.00338,1.32182,0.0792994,0.00229943,0.00229943
4,22.4908,1.99796,3.83922,1.36814,0,0,0,0,1.89194,4.00338,1.32182,0.0720983,0.00309828,0.00309828
1,5.42098,1.97477,3.81248,1.38845,0,0,0,0,2.11311,4.02591,1.42961,0.0937,0.0007,0.0007
2,10.6349,2.23208,3.88967,1.50472,0,0,0,0,2.11311,4.02591,1.42961,0.0864999,0.00149991,0.00149991
3,15.7957,1.74902,3.6667,1.45785,0,0,0,0,1.89194,4.00338,1.32182,0.0792994,0.00229943,0.00229943
4,21.3405,1.99796,3.83922,1.36814,0,0,0,0,1.89194,4.00338,1.32182,0.0720983,0.00309828,0.00309828
5,27.103,2.2078,3.84962,1.53907,0,0,0,0,1.89194,4.00338,1.32182,0.0648962,0.00389616,0.00389616
1,5.01906,1.97477,3.81248,1.38845,0,0,0,0,2.11311,4.02591,1.42961,0.0937,0.0007,0.0007
2,10.1288,2.23208,3.88967,1.50472,0,0,0,0,2.11311,4.02591,1.42961,0.0864999,0.00149991,0.00149991
3,15.2071,1.74902,3.6667,1.45785,0,0,0,0,1.89194,4.00338,1.32182,0.0792994,0.00229943,0.00229943
4,21.2242,1.99796,3.83922,1.36814,0,0,0,0,1.89194,4.00338,1.32182,0.0720983,0.00309828,0.00309828
5,27.5419,2.2078,3.84962,1.53907,0,0,0,0,1.89194,4.00338,1.32182,0.0648962,0.00389616,0.00389616
6,33.0054,2.18087,3.87437,1.55988,0,0,0,0,1.89194,4.00338,1.32182,0.0576928,0.00469276,0.00469276
7,39.259,2.16542,3.90206,1.5836,0,0,0,0,1.89194,4.00338,1.32182,0.0504878,0.00548781,0.00548781
8,44.5228,1.95609,3.79667,1.40202,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.043281,0.006281,0.006281
9,49.5269,2.03112,3.75451,1.34699,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.036072,0.00707204,0.00707204
10,54.3191,2.00993,3.80453,1.43157,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.0288606,0.00786063,0.00786063
11,59.0585,1.71796,3.68001,1.3474,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.0216465,0.0086465,0.0086465
12,63.9061,2.10979,3.83374,1.46621,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.0144293,0.00942934,0.00942934
13,69.1675,2.15425,3.84566,1.54013,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.00991152,0.00991152,0.00991152
14,73.9755,1.86614,3.73569,1.328,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.00989622,0.00989622,0.00989622
15,78.8749,2.2204,3.80289,1.5415,0.00333,0.09524,0.01911,0.00266,2.22386,4.03661,1.31095,0.0098797,0.0098797,0.0098797
16,83.8126,1.93954,3.65472,1.35479,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00986199,0.00986199,0.00986199
17,89.6656,1.76147,3.38986,1.34386,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00984307,0.00984307,0.00984307
18,95.0016,1.9076,3.53402,1.46569,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00982296,0.00982296,0.00982296
19,99.9928,2.17093,3.70067,1.50776,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00980167,0.00980167,0.00980167
20,104.986,2.00816,3.55396,1.40382,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00977919,0.00977919,0.00977919
21,109.854,1.95865,3.6633,1.39441,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.00975553,0.00975553,0.00975553
22,114.607,2.12885,3.61304,1.44141,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.0097307,0.0097307,0.0097307
23,119.366,1.83229,3.53748,1.38704,0.00379,0.06061,0.00224,0.00086,2.73177,4.06937,1.85384,0.0097047,0.0097047,0.0097047
24,124.136,1.93147,3.39789,1.30797,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00967754,0.00967754,0.00967754
25,129.319,2.32697,3.41873,1.5654,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00964923,0.00964923,0.00964923
26,134.351,2.0628,3.33658,1.50898,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00961978,0.00961978,0.00961978
27,139.042,2.23246,3.38268,1.54138,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00958918,0.00958918,0.00958918
28,143.735,2.19597,3.47664,1.49646,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00955746,0.00955746,0.00955746
29,148.454,2.30888,3.44178,1.57844,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00952461,0.00952461,0.00952461
30,153.104,2.01901,3.32292,1.35817,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00949065,0.00949065,0.00949065
31,157.825,2.1034,3.28409,1.34648,0.00314,0.07792,0.00205,0.00101,2.88537,3.99365,1.97036,0.00945558,0.00945558,0.00945558
32,162.708,2.1919,3.1596,1.48058,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00941941,0.00941941,0.00941941
33,167.411,1.77957,2.78067,1.39724,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00938215,0.00938215,0.00938215
34,172.29,2.11257,2.97893,1.50828,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00934381,0.00934381,0.00934381
35,176.954,1.83492,2.83766,1.29812,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00930441,0.00930441,0.00930441
36,181.678,2.19526,3.00369,1.46848,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00926394,0.00926394,0.00926394
37,186.456,1.72548,2.71437,1.26534,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00922242,0.00922242,0.00922242
38,191.182,2.04357,2.89806,1.3734,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00917986,0.00917986,0.00917986
39,195.912,2.1966,3.07783,1.50736,0.84566,0.09091,0.08212,0.0217,2.75683,3.33254,1.73375,0.00913627,0.00913627,0.00913627
40,200.895,2.10688,2.63101,1.54667,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00909166,0.00909166,0.00909166
41,205.608,1.99016,2.69579,1.22807,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00904604,0.00904604,0.00904604
42,210.327,1.94331,2.85109,1.42534,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00899942,0.00899942,0.00899942
43,215.125,1.95536,2.7034,1.34423,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00895182,0.00895182,0.00895182
44,219.897,1.89614,2.73643,1.43773,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00890325,0.00890325,0.00890325
45,224.626,1.88636,2.76716,1.26683,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00885371,0.00885371,0.00885371
46,229.441,2.0028,2.83554,1.48918,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.00880323,0.00880323,0.00880323
47,234.171,2.08879,2.75692,1.39671,0.61693,0.07792,0.07219,0.0274,3.21884,3.77212,2.2935,0.0087518,0.0087518,0.0087518
48,238.884,1.8045,2.68026,1.30337,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00869946,0.00869946,0.00869946
49,243.652,1.97915,2.35388,1.34186,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.0086462,0.0086462,0.0086462
50,248.426,1.90224,2.33655,1.31654,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00859204,0.00859204,0.00859204
51,253.099,1.99104,2.32106,1.31458,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.008537,0.008537,0.008537
52,257.79,1.87038,2.25879,1.24134,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00848108,0.00848108,0.00848108
53,262.607,2.25854,2.71076,1.58765,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00842431,0.00842431,0.00842431
54,267.352,1.83404,2.42752,1.28844,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.0083667,0.0083667,0.0083667
55,272.587,1.91749,2.46331,1.33784,0.71541,0.17141,0.24825,0.12974,2.41783,2.92184,1.6416,0.00830825,0.00830825,0.00830825
56,277.401,2.19683,2.58651,1.46919,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00824899,0.00824899,0.00824899
57,282.293,1.95482,2.38254,1.30858,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00818893,0.00818893,0.00818893
58,286.998,1.9589,2.27766,1.28677,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00812809,0.00812809,0.00812809
59,291.753,1.82911,2.5418,1.20964,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00806647,0.00806647,0.00806647
60,296.478,1.9438,2.77744,1.36497,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.0080041,0.0080041,0.0080041
61,301.266,1.94757,2.4373,1.43483,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00794099,0.00794099,0.00794099
62,306.181,1.97625,2.42667,1.35955,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00787715,0.00787715,0.00787715
63,311.005,1.97233,2.26556,1.32346,0.5391,0.29437,0.21707,0.10727,2.29648,2.81233,1.55176,0.00781261,0.00781261,0.00781261
64,315.743,1.87506,2.16118,1.35453,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00774737,0.00774737,0.00774737
65,320.512,1.9027,2.01526,1.26393,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00768145,0.00768145,0.00768145
66,325.422,1.79876,2.29241,1.32445,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00761488,0.00761488,0.00761488
67,330.21,1.9877,2.02055,1.32822,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00754766,0.00754766,0.00754766
68,334.977,1.9241,1.95114,1.40234,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00747982,0.00747982,0.00747982
69,339.752,1.83899,2.11757,1.26764,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00741136,0.00741136,0.00741136
70,344.426,1.76594,2.07316,1.33991,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00734231,0.00734231,0.00734231
71,349.19,1.81309,1.82848,1.24623,0.81867,0.22991,0.22677,0.12112,2.27619,2.30455,1.5928,0.00727268,0.00727268,0.00727268
72,354.481,2.00684,2.26498,1.37233,0.99376,0.14286,0.16445,0.07597,2.59002,2.96392,1.80568,0.0072025,0.0072025,0.0072025
73,359.309,1.92228,2.19187,1.3721,0.99376,0.14286,0.16445,0.07597,2.59002,2.96392,1.80568,0.00713177,0.00713177,0.00713177
74,364.149,1.98985,2.09919,1.38396,0.99376,0.14286,0.16445,0.07597,2.59002,2.96392,1.80568,0.00706051,0.00706051,0.00706051
75,368.923,2.01741,1.82392,1.35011,0.99376,0.14286,0.16445,0.07597,2.59002,2.96392,1.80568,0.00698875,0.00698875,0.00698875
76,373.661,1.65059,2.10575,1.26391,0.99376,0.14286,0.16445,0.07597,2.59002,2.96392,1.80568,0.0069165,0.0069165,0.0069165
77,378.269,1.78439,2.01224,1.28381,0.99376,0.14286,0.16445,0.07597,2.59002,2.96392,1.80568,0.00684378,0.00684378,0.00684378
78,382.997,1.95073,2.67542,1.36585,0.99376,0.14286,0.16445,0.07597,2.59002,2.96392,1.80568,0.00677061,0.00677061,0.00677061
79,387.675,1.88546,2.02724,1.32419,0.99376,0.14286,0.16445,0.07597,2.59002,2.96392,1.80568,0.006697,0.006697,0.006697
80,392.507,1.79879,1.99205,1.27618,0.92453,0.278,0.3226,0.14411,2.19815,2.28959,1.49816,0.00662297,0.00662297,0.00662297
81,397.181,1.67427,1.84394,1.25138,0.92453,0.278,0.3226,0.14411,2.19815,2.28959,1.49816,0.00654854,0.00654854,0.00654854
82,401.921,1.98663,1.88453,1.24054,0.92453,0.278,0.3226,0.14411,2.19815,2.28959,1.49816,0.00647373,0.00647373,0.00647373
83,406.518,1.86465,2.24776,1.31593,0.92453,0.278,0.3226,0.14411,2.19815,2.28959,1.49816,0.00639856,0.00639856,0.00639856
84,411.123,1.61279,1.73103,1.19311,0.92453,0.278,0.3226,0.14411,2.19815,2.28959,1.49816,0.00632305,0.00632305,0.00632305
85,415.641,1.59516,1.67088,1.18475,0.92453,0.278,0.3226,0.14411,2.19815,2.28959,1.49816,0.00624721,0.00624721,0.00624721
86,420.21,1.69362,1.85954,1.27854,0.92453,0.278,0.3226,0.14411,2.19815,2.28959,1.49816,0.00617106,0.00617106,0.00617106
87,424.9,1.80954,1.85902,1.24533,0.92453,0.278,0.3226,0.14411,2.19815,2.28959,1.49816,0.00609463,0.00609463,0.00609463
88,430.784,1.73805,1.75495,1.19746,0.95064,0.25108,0.30494,0.13857,2.24769,2.31759,1.46056,0.00601792,0.00601792,0.00601792
89,435.43,1.79251,1.89298,1.3145,0.95064,0.25108,0.30494,0.13857,2.24769,2.31759,1.46056,0.00594097,0.00594097,0.00594097
90,440.231,1.95634,1.93319,1.31673,0.95064,0.25108,0.30494,0.13857,2.24769,2.31759,1.46056,0.00586379,0.00586379,0.00586379
91,444.884,1.90101,1.87207,1.33024,0.95064,0.25108,0.30494,0.13857,2.24769,2.31759,1.46056,0.00578639,0.00578639,0.00578639
92,449.587,1.86259,1.79285,1.23569,0.95064,0.25108,0.30494,0.13857,2.24769,2.31759,1.46056,0.0057088,0.0057088,0.0057088
93,454.227,1.69872,2.03197,1.29047,0.95064,0.25108,0.30494,0.13857,2.24769,2.31759,1.46056,0.00563104,0.00563104,0.00563104
94,458.996,1.84232,1.85032,1.22083,0.95064,0.25108,0.30494,0.13857,2.24769,2.31759,1.46056,0.00555312,0.00555312,0.00555312
95,463.79,1.92125,1.95912,1.31334,0.95064,0.25108,0.30494,0.13857,2.24769,2.31759,1.46056,0.00547507,0.00547507,0.00547507
96,468.469,1.90592,2.852,1.45715,0.92482,0.23191,0.26404,0.13623,2.24309,2.39534,1.51731,0.0053969,0.0053969,0.0053969
97,473.139,1.63668,1.75492,1.23183,0.92482,0.23191,0.26404,0.13623,2.24309,2.39534,1.51731,0.00531864,0.00531864,0.00531864
98,477.78,1.67929,1.50429,1.12585,0.92482,0.23191,0.26404,0.13623,2.24309,2.39534,1.51731,0.0052403,0.0052403,0.0052403
99,482.483,1.48836,2.35943,1.27011,0.92482,0.23191,0.26404,0.13623,2.24309,2.39534,1.51731,0.0051619,0.0051619,0.0051619
100,488.134,1.76119,1.9881,1.26119,0.92482,0.23191,0.26404,0.13623,2.24309,2.39534,1.51731,0.00508346,0.00508346,0.00508346
